gender,genderLooking,age,name,lang_fr,lang_en,lang_de,lang_it,lang_es,lang_pt,userId,counts_details,counts_pictures,counts_profileVisits,counts_kisses,counts_fans,counts_g,isFlirtstar,isHighlighted,isInfluencer,isMobile,isNew,isOnline,isVip,lang_count,verified,shareProfileEnabled
F,F,23,Lisa,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54dd10de1b0ba0545f8b464f,0.69,3,1685,46,0,0,0,0,0,0,0,1,0,1,1,1
F,M,23,Complicada_,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,55087dce190ba0fc4e8b456e,0.85,7,5073,119,0,0,0,0,0,1,0,0,0,1,1,1
F,M,19,Saki,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54fc84f2066ea1ae888b47ec,0,7,4332,204,0,0,0,0,0,0,0,0,0,1,0,1
F,M,19,Mel,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,54ddb12fc86da1498c8b4b4f,0.23,1,937,34,0,0,0,0,0,1,0,0,0,1,0,1
F,M,20,Malena,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54ddcc49c86da1d1098b4d5f,0.04,4,3515,91,0,0,0,0,0,0,0,1,0,1,0,1
F,M,21,Natasha,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,54ddd02be86da18d2a8b496b,0.81,3,2205,122,0,0,0,0,0,1,0,0,0,1,0,1
F,M,21,Dilara,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5509c5d6086ea1d0028b4660,0.46,6,2403,123,0,0,0,0,0,1,0,1,0,1,0,1
F,M,19,Esma,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5503705e150ba0da618b4a6e,0,4,1206,30,0,0,0,0,0,1,0,0,0,1,0,1
F,M,24,sandra,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,54fccc17c46da1e9708b4cc0,0.81,4,1425,48,0,0,0,0,0,1,0,1,0,1,0,1
F,M,21,Becky,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,550b29550a6ea105758b47ff,0.54,3,2583,52,0,0,0,0,0,1,0,1,0,1,1,1
F,M,21,Norina,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54deb2b0140ba060688b492f,0.46,1,785,27,0,0,0,0,0,0,0,1,0,1,0,1
F,M,22,shona,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54df01fb160ba085288b4b70,0.65,1,3344,58,0,0,0,0,0,1,0,0,1,1,1,1
F,M,24,laura@@,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,54f9aa64c76da1305b8b46be,0.77,3,1593,86,0,0,0,0,0,1,0,0,0,1,0,1
F,M,25,Ria,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,54ff77d2c46da17a0b8b45e7,0,4,2390,124,0,0,0,0,0,1,0,1,0,1,0,1
F,M,19,elodie,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,54df951ac86da14c048b47d5,0,2,220,8,0,0,0,0,0,1,0,0,0,1,0,1
F,M,22,Nicole,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5501aa0a150ba0445b8b4f0e,0.85,8,3227,132,0,0,0,0,0,1,0,1,0,1,1,1
F,M,25,Kita,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,54e040b7c86da157398b47b0,0,3,818,20,0,0,0,0,0,1,0,1,0,1,0,1
F,M,24,Manqen_Bebbiii,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54e05dd8076ea165618b47ce,0.5,6,4891,337,0,0,0,0,0,1,0,1,0,1,0,1
F,M,21,Maïra,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,54f191001b0ba0fa3c8b4bf2,0.35,2,3812,90,0,0,0,0,0,1,0,1,0,1,1,1
F,M,22,Samanta,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,54e0a264160ba01d668b48da,0.23,3,2870,197,0,0,0,0,0,1,0,0,0,1,0,1
F,M,22,Yeeaaah,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5519c926140ba0df4e8b46a6,0.96,4,4705,276,0,0,0,0,0,1,0,1,0,1,0,1
F,M,19,Alison,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5512cdc2e86da1ec598b471c,0.85,5,2435,69,0,0,0,0,0,1,0,1,0,1,0,1
F,M,22,lucie,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,54e0ca59180ba079448b4776,0.85,3,2987,65,0,0,0,0,0,0,0,0,1,1,0,1
F,none,19,Leexy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,55226c8b066ea1f8658b458e,0.73,6,7415,229,0,0,0,0,0,1,0,1,0,1,1,1
F,M,20,Lana,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,55218089076ea118188b46ab,0.5,3,3255,244,0,0,0,0,0,1,0,1,0,1,0,1
F,M,23,Emi,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,54e0f6b2096ea105698b45b4,0.58,2,2182,114,1,0,0,0,0,0,0,1,0,1,0,1
F,M,21,Luana,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54e129b51b0ba0dc178b46ec,0.42,11,1205,151,0,0,0,0,0,1,0,1,0,1,0,1
F,M,24,Nathalia,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54e1c8e21b0ba089628b495b,0.92,7,729,19,0,0,0,0,0,1,0,0,0,1,0,1
F,M,22,jeliii,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,55140bba160ba0b7468b47bf,0.73,7,4864,405,0,0,0,0,0,1,0,1,0,1,0,1
F,M,23,myisa,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,54f730ae140ba0ad5d8b4d6a,0.54,7,3197,137,0,0,0,0,0,1,0,1,0,1,0,1
F,M,24,Sophie,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5521276e076ea113948b480c,0.73,4,349,10,0,0,0,0,0,0,0,0,0,1,1,1
F,M,20,Cindy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,54e2f601170ba0e05f8b4a37,0.5,4,1646,70,0,0,0,0,0,0,0,0,0,1,0,1
F,M,25,Kristina,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,55297e13e86da174848b4778,0.8,9,3652,124,7,0,0,0,0,1,0,0,0,4,0,1
F,M,24,Typh,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,551bbd1fea6da164858b4c37,0.58,9,1207,88,0,0,0,0,0,1,0,0,0,1,0,1
F,M,22,Noémiie,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,54e26b0e160ba09c488b49e0,0.62,3,1246,118,0,0,0,0,0,1,0,0,0,1,0,1
F,M,24,Federica,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,551a72bfcb6da121778b4b17,1,12,879,26,1,0,0,0,0,1,0,0,0,1,0,1
F,M,21,Lia93,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5527d2fbca6da1435d8b486d,0.88,6,365,7,1,0,0,0,0,0,0,0,0,1,1,1
F,M,19,Meli,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551b9b73160ba02d5b8b4d08,0.35,1,585,20,0,0,0,0,0,1,0,0,0,1,0,1
F,M,25,RiiiHab,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,551ba8f5c66da1f9658b4ecd,1,5,1604,81,0,0,0,0,0,1,0,1,0,1,0,1
F,M,21,Vany,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54e333cb076ea1028c8b49eb,0.5,2,6266,311,0,0,0,0,0,1,0,1,0,1,1,1
F,M,21,Linchen,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,552249b8c56da1b0398b45a4,0.73,2,3746,170,0,0,0,0,0,0,0,1,0,1,0,1
F,M,21,kader21,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,550dcb4c1b0ba0db478b4a6d,0.42,5,1676,48,3,0,0,0,0,0,0,0,0,4,0,1
F,M,23,May qui May,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,54fba81f1c0ba05c938b4c82,0.88,2,1706,46,0,0,0,0,0,1,0,1,0,1,0,1
F,M,24,tanja_t,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54e38b2a066ea106258b482c,0.65,2,1175,27,0,0,0,0,0,1,0,1,0,1,0,0
F,M,26,Ina,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,550ec7eacc6da163388b4569,0.85,4,1975,54,0,0,0,0,0,1,0,1,0,1,0,1
F,M,19,Saionara,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5517f4940b6ea105188b463d,0.19,6,2046,149,4,0,0,0,0,1,0,0,0,1,0,1
F,M,21,Jana,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54e39ca4e66da1f13c8b45a2,0.81,2,597,25,0,0,0,0,0,0,0,1,0,1,0,1
F,M,21,Alina,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,55196a25c96da188918b4709,0.69,3,1356,32,0,0,0,0,0,1,0,1,0,1,0,1
F,M,21,Deeb,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,550ec788150ba008208b4745,0.38,5,3174,125,0,0,0,0,0,1,0,0,0,1,0,1
F,M,24,Verena,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54f4c156c56da1e84a8b46c7,0.31,3,1244,41,0,0,0,0,0,1,0,1,0,1,0,1
F,M,20,Sarah,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5539581bcb6da18e788b4a18,0,2,170,2,0,0,0,0,0,0,0,0,0,1,0,1
F,M,20,Adeline,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,54f3aac7140ba081658b463e,0.08,3,1443,69,0,0,0,0,0,1,0,0,0,1,0,1
F,M,20,Vaness',TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,550804ed1a0ba040408b49f0,1,2,3484,49,1,0,0,0,0,1,0,1,0,1,0,1
F,M,20,Kia,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5523969cc46da1824d8b4594,0.96,11,5322,264,0,0,0,0,0,0,0,0,0,1,0,1
F,none,24,Badenixe90,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,5523a2dec46da193578b504a,0.8,3,761,22,0,0,0,0,0,1,0,1,0,2,1,1
F,M,19,tinee,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5524ef24e96da12e0f8b4e4b,0.85,4,1744,28,0,0,0,0,0,1,0,1,0,1,0,1
F,M,20,tjaa :),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5521add0160ba05d028b4a9e,0.19,1,370,26,0,0,0,0,0,1,0,1,0,1,0,1
F,M,21,Rebecca,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,54e49bef0b6ea153468b45b5,0.88,4,587,44,0,0,0,0,0,1,0,0,0,1,0,1
F,M,20,Pauline,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,54ec565bc46da18b738b493a,0.69,1,1827,86,0,0,0,0,0,1,0,1,0,1,0,1
F,M,26,Kara,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,552025b1e96da1d98d8b4575,0.42,4,1044,24,0,0,0,0,0,1,0,1,0,1,1,1
F,M,21,Larissa,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54e4fd24ea6da111838b480c,0,1,1637,28,0,0,0,0,0,0,0,0,0,1,0,1
F,M,21,DjoùLissã,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,54e5215c1c0ba01a3e8b4b50,0,3,1165,75,0,0,0,0,0,1,0,1,0,1,0,1
F,M,23,321nichtdeins,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551159000a6ea113888b4f6e,0.19,2,1498,27,1,0,0,0,0,0,0,1,0,1,0,1
F,M,24,Suldana,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,553a91deed6da1a6998b48c6,0.65,2,390,9,0,0,0,0,0,1,0,1,0,1,1,1
F,M,22,emma,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,0.73,0,24,1,1,0,0,0,0,1,0,1,0,1,0,1
F,M,23,Olena,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54e71008ea6da1d4018b4665,0.38,1,4083,120,0,0,0,0,0,1,0,1,0,2,0,1
F,M,23,Bab's,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,554255e5c76da16a488b4817,0.92,2,685,15,0,0,0,0,0,1,0,1,0,2,1,1
F,M,21,Änna,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,0,0,34,0,4,0,0,0,0,1,0,0,0,1,0,1
F,M,23,Lisa,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54e60be1ea6da1757d8b4c74,0.69,3,1091,35,0,0,0,0,0,1,0,1,0,1,0,1
F,M,19,Christina,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54e60f6d0a6ea1757d8b4629,0.15,2,2058,69,0,0,0,0,0,1,0,1,0,1,0,1
F,M,21,Lhia,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,550ee11fc96da1bb5f8b4893,0.58,3,1763,160,0,0,0,0,0,1,0,1,0,1,0,1
F,M,24,aiiii,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54e61e0ac96da1f2518b4bcb,0.88,4,594,10,0,0,0,0,0,1,0,1,0,1,0,1
F,M,21,Chantal,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,550eead20a6ea11c1c8b492f,0.77,5,1737,65,1,0,0,0,0,1,0,0,0,1,0,1
F,M,24,Va Ni,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5517378fc46da14f558b4ae6,0.58,8,3185,131,4,0,0,0,0,0,0,1,0,1,0,1
F,none,25,Marie,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,55328f71eb6da15b768b4823,0.58,5,3517,80,0,0,0,0,0,1,0,1,0,1,0,1
F,M,20,Carla,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,54e65c16170ba019168b46c9,0.38,2,2618,179,0,0,0,0,0,0,0,0,0,1,0,1
F,none,20,Taddi,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54ec31a6140ba029058b461c,0.81,1,3727,148,0,0,0,0,0,1,0,0,0,1,0,1
F,M,21,~Miky~,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,55283145160ba0be728b45f7,0,1,1100,23,2,0,0,0,0,1,0,0,0,1,0,1
F,M,21,Lea,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,0,0,43,0,0,0,0,0,0,1,0,1,0,1,0,1
F,M,20,Angel24,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54e7516c1a0ba034618b5008,0.92,4,933,108,2,0,1,1,0,1,0,1,0,1,1,1
F,M,19,Alizee,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,54e71f1d180ba0325f8b4ad5,0.92,4,309,5,0,0,0,0,0,0,0,0,0,1,0,1
F,M,21,senada,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54e73425ea6da1fd4d8b4cad,0.85,1,8592,414,0,0,0,0,0,0,0,1,0,1,0,1
F,M,21,Camille,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,54e73f05c46da11d7c8b4c48,0.35,3,1086,41,0,0,0,0,0,1,0,0,0,1,0,1
F,M,25,Sara Sztella,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,551d98b5c46da1f1348b48b9,0.04,17,1777,119,0,0,0,0,0,0,0,1,0,3,0,1
F,M,21,emilie,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,54f0b15dc46da1dc768b4b29,0.27,3,2190,104,0,0,0,0,0,1,0,1,0,1,0,1
F,M,22,Linda,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54e79807ca6da1e95d8b4d4a,0.96,2,1513,37,0,0,0,0,0,1,0,1,0,1,0,1
F,M,24,RunSMC,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54e79b43c96da11e708b4b3e,0.54,1,655,28,0,0,0,0,0,1,0,1,0,1,0,1
F,M,23,Dilara,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54e7ac1ae86da1281a8b483b,0,1,3000,104,0,0,0,0,0,0,0,0,0,1,0,1
F,M,19,elo1611,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,54e7abd2160ba0216b8b4f29,0.81,5,2763,158,0,0,0,0,0,1,0,0,0,1,1,1
F,M,19,stellina,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,550467cf1a0ba0812b8b4798,0,1,1132,58,0,0,0,0,0,0,0,0,0,1,0,1
F,M,19,Gloria,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,54e7e6f9ca6da1052c8b47f8,0.38,3,553,23,1,0,0,0,0,0,0,0,0,1,0,1
F,M,24,Clm.,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,54fc07e31c0ba036138b4b77,0.85,11,1561,87,0,0,0,0,0,1,0,1,0,1,1,1
F,M,19,Soula,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54e85cccc96da1a86c8b4626,0.85,3,2050,60,1,0,0,0,0,1,0,1,0,1,1,1
F,M,22,Sybel,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5512a1dfc96da14b7b8b4716,0.96,3,3464,184,0,0,0,0,0,1,0,0,0,1,1,1
F,M,25,Jessica,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,553109c30a6ea1db898b4593,0.81,1,298,16,0,0,0,0,0,1,0,0,0,1,0,1
F,M,24,Laura Pamela,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,54f5daa0ca6da1bc0c8b4a83,0.85,5,2366,90,0,0,0,0,0,1,0,1,0,1,0,1
F,M,25,Jessi,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,54e88cccc56da1b9438b4d7f,0.65,1,3206,245,0,0,0,0,0,1,0,1,0,1,0,1
F,M,23,jennifer,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54e8b107c96da1d6068b4ccd,0.12,2,1822,152,0,0,0,0,0,1,0,1,0,1,0,1
F,M,22,Patricia,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54e8b0d6c46da1bb6f8b4808,0.62,2,1326,25,1,0,0,0,0,1,0,1,0,1,0,1
F,M,24,Kitty_Kat,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54e8d4990a6ea1b80e8b4a09,0.46,9,1220,83,0,0,0,0,0,1,0,0,0,1,0,1
F,M,26,Dani,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54e9d43b150ba0a82d8b4579,0.81,2,1358,73,0,0,0,0,0,1,0,1,0,1,0,0
F,both,23,Mandy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54e8d899cd6da168088b4588,0.65,3,1873,97,0,0,0,0,0,0,0,0,0,1,0,1
F,M,19,Sherley,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,552ca388e96da16a088b48a2,0.77,4,1723,37,4,0,0,0,0,1,0,1,0,1,1,1
F,M,19,Pauline,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,55276795e96da1b78a8b4b8f,0.96,7,2756,142,2,0,0,0,0,1,0,0,0,1,1,1
F,M,21,Mel,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54e907c3cb6da100338b4b72,0.73,4,1020,15,3,0,0,0,0,1,0,1,0,1,0,1
F,M,24,Anny,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54ea013bca6da109208b4efe,0.96,3,4190,208,4,0,0,0,0,1,0,1,0,1,0,1
F,M,20,Sef,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5522f3abca6da17a4d8b4580,0.65,5,1142,89,0,0,0,0,0,1,0,0,0,1,0,1
F,M,22,M.C,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54e945a9cb6da1b63c8b4a35,0.92,8,1612,180,0,0,0,0,0,1,0,1,0,1,0,1
F,M,21,Myriam,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,54eaece6190ba041758b4b04,0,2,1350,74,0,0,0,0,0,1,0,0,0,1,0,1
F,M,20,leslie,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,54f77094e96da1b83c8b483c,0.42,3,2934,52,0,0,0,0,0,1,0,1,0,2,1,1
F,M,24,Lølly,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,55310be40a6ea18f898b48c0,0,1,2109,0,0,0,0,0,0,1,0,0,0,1,0,1
F,M,24,Tami,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54e9d9a5c96da1813f8b4906,0.88,2,810,21,0,0,0,0,0,1,0,1,0,1,0,1
F,M,20,DD***,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,553c973cc86da1c32b8b502a,1,7,1869,73,0,0,0,0,0,1,0,1,0,1,0,1
F,none,22,Emy,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,54e9eb5ee66da13f798b459a,0.73,4,2100,77,0,0,1,1,0,1,0,1,1,1,1,1
F,M,25,nada,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54ef17c30a6ea184628b4d70,0.54,3,1463,58,3,0,0,0,0,1,0,1,0,1,0,1
F,M,19,océane,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,55299328150ba08f5c8b47b6,0.92,2,2828,56,0,0,0,0,0,1,0,0,0,1,0,1
F,M,24,Jenni,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5533969bc76da1ba158b4b52,0.73,7,8015,285,0,0,0,0,0,1,0,1,0,1,1,1
F,M,24,tati,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54ea14ebe86da1eb5f8b4a40,0.42,6,990,20,0,0,1,1,0,0,0,1,0,1,0,1
F,M,20,Ludivine,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,54ea22c0e76da178078b4572,0.69,4,1008,44,0,0,0,0,0,1,0,0,0,1,0,1
F,M,22,Emily,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54f19581086ea105328b49c0,0.88,4,2360,87,0,0,0,0,0,0,0,1,0,1,0,1
F,M,22,Raza,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54ea3f5c1c0ba08b978b45b3,0.58,3,2853,161,0,0,0,0,0,0,0,1,0,1,0,1
F,F,22,Danie,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,54fc87b7e86da1d9468b463d,0.77,7,5810,209,0,0,0,0,0,1,0,1,0,3,0,0
F,none,21,Estelle,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,54ea580c076ea10b598b4660,0.77,4,1343,43,0,0,0,0,0,1,0,0,0,1,0,1
F,M,23,lin,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551459c8c96da140838b4681,0.46,4,2394,101,54,0,0,0,0,1,0,1,0,1,0,1
F,M,24,Marion,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5519c86a1a0ba0d5448b49e4,0.92,12,3836,304,0,0,0,0,0,0,0,1,0,1,0,1
F,M,19,Diana,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,55315158ed6da1417d8b4979,0.35,4,2509,191,0,0,0,0,0,0,0,0,0,1,0,1
F,none,20,Mira,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551982991a0ba083168b47c2,0.42,5,2102,52,1,0,1,1,0,1,0,1,0,1,0,1
F,M,21,Miinii Scud,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,54eae1851c0ba0cc248b4f95,0.81,5,3275,390,0,0,0,0,0,1,0,0,0,1,1,1
F,M,20,Vanessa,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54fc7ce10b6ea151568b4e84,0.77,4,3679,68,0,0,0,0,0,1,0,1,0,1,1,1
F,M,20,Amati Océane,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,551f49b5180ba0e7488b4767,0.88,3,3413,235,2,0,0,0,0,1,0,1,0,1,0,1
F,none,26,Sandra,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54eb63a20a6ea1597f8b4db3,0.58,2,440,8,0,0,0,0,0,0,0,1,0,1,0,0
F,M,22,nat,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54eb7ae0066ea1f1568b4d76,0.73,1,878,25,0,0,0,0,0,1,0,1,0,1,0,1
F,none,22,Anni ka,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54eb7c07ca6da1ee738b45a4,0.27,1,5136,280,8,0,0,0,0,0,0,1,0,1,0,0
F,M,21,Meelat',FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54eb7e551b0ba079418b471b,0.5,2,2895,86,0,0,0,0,0,0,0,0,0,1,0,1
F,M,26,schülie,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54eb8cc10b6ea1b9748b4e87,0.35,5,2236,118,0,0,0,0,0,0,0,1,0,1,0,1
F,none,23,no name1991,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551a8700160ba0905f8b4580,0.6,4,3098,47,0,0,0,0,0,0,0,1,0,1,1,1
F,M,21,fdp,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,54f32ba40a6ea15a1b8b4d7d,0.38,1,1037,40,0,0,0,0,0,1,0,0,0,1,0,1
F,M,22,perretgentilfabie,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,54ebccea0a6ea169918b4822,0.81,4,759,51,0,0,0,0,0,1,0,0,0,1,0,1
F,M,25,leana,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54f48d91140ba0a8418b4a35,0.92,3,4182,205,0,0,0,0,0,0,0,0,1,1,0,1
F,M,26,aty,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,0,0,141,8,0,0,0,0,0,0,0,0,0,1,0,1
F,M,25,Dilaria,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54fc35af170ba015228b4cc1,0.42,4,1042,35,0,0,0,0,0,0,0,1,0,1,0,1
F,M,23,electra,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,553b06b21a0ba0c40b8b4684,0,3,4303,221,0,0,0,0,0,1,0,0,0,1,1,0
F,M,22,✌☀☀,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551bbc681a0ba051118b4a3c,0.54,2,1755,60,0,0,1,1,0,1,0,1,0,1,0,0
F,M,23,jennyfee,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,55045428140ba0102b8b45ed,0.73,9,3725,236,0,0,0,0,0,1,0,1,0,1,0,1
F,M,20,Charlotte,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,54f2f767ca6da12e748b4d9a,0.69,3,1159,18,0,0,0,0,0,1,0,1,0,1,0,1
F,M,25,jay,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5520016c1c0ba04c968b4814,0.65,3,1477,47,0,0,0,0,0,1,0,1,0,1,0,1
F,M,19,Bianca,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,550967d2c76da1520c8b4e8b,0.96,8,1912,99,14,0,0,0,0,1,0,1,0,1,1,1
F,M,20,vicnolo,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,54ecd10dc46da1845a8b4568,0.35,2,604,25,0,0,0,0,0,1,0,1,0,1,0,1
F,M,25,Ele,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,551eaa3d0b6ea13b558b4f94,0.92,4,2108,111,0,0,0,0,0,1,0,0,0,1,1,1
F,M,25,0o_Sunshine_o0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54ecd92e150ba0021c8b4b4b,0,6,1354,64,0,0,0,0,0,0,0,1,0,1,0,1
