flirtInterests_chat,flirtInterests_friends,flirtInterests_date,lastOnlineDate,LastOnlineTime,userId
TRUE,TRUE,FALSE,2015-04-08,12:49:39,55219daa170ba07f338b47d9
FALSE,FALSE,FALSE,2015-04-06,16:05:29,54f22ba3cc6da114298b4581
TRUE,TRUE,TRUE,2015-04-06,15:56:58,54f2b741c76da1d3648b46fa
TRUE,TRUE,TRUE,2015-04-19,10:05:45,54fca8da180ba0b0688b46f9
FALSE,TRUE,FALSE,2015-04-06,14:54:34,550e0540086ea16e738b45af
TRUE,FALSE,FALSE,2015-03-30,16:38:27,54f253a1ea6da113748b4660
TRUE,TRUE,TRUE,2015-04-06,15:56:23,54fc1290150ba0855f8b4cd2
TRUE,TRUE,TRUE,2015-04-11,22:40:30,5528275cc46da16b788b4f1b
TRUE,FALSE,FALSE,2015-04-06,16:00:47,55218d60160ba07b688b4d43
FALSE,FALSE,FALSE,2015-04-06,15:02:36,54f2b2e7096ea1d90b8b456e
TRUE,TRUE,FALSE,2015-04-06,14:28:28,551e4dd2c86da1d1428b488f
FALSE,FALSE,TRUE,2015-04-06,14:26:06,55105c09150ba08d588b4f02
FALSE,FALSE,FALSE,2015-04-06,19:29:04,55214cee086ea1c74f8b4b4b
FALSE,TRUE,FALSE,2015-04-26,10:49:31,551719f4160ba0d8118b4dfb
FALSE,TRUE,FALSE,2015-04-27,19:27:25,54f2f781ea6da191938b474b
TRUE,FALSE,FALSE,2015-04-06,14:52:28,54f30065c46da148128b4bd4
TRUE,FALSE,FALSE,2015-04-07,12:17:20,54fbda56ca6da112028b45d1
FALSE,FALSE,FALSE,2015-04-06,14:59:21,55144d18c86da161308b4a83
FALSE,TRUE,FALSE,2015-04-06,12:22:14,550dbd18180ba089258b4673
TRUE,TRUE,TRUE,2015-04-06,15:03:45,54f31d90ca6da195578b48fa
TRUE,FALSE,FALSE,2015-04-26,9:21:11,552d47500c6ea10b168b4b1a
TRUE,FALSE,TRUE,2015-04-26,9:54:15,54f33bfa140ba0591e8b4dfb
TRUE,FALSE,FALSE,2015-04-06,15:00:13,551d9ceb140ba0ed118b481c
FALSE,FALSE,TRUE,2015-04-07,12:27:06,54f34323086ea11d5e8b4610
TRUE,TRUE,TRUE,2015-04-08,14:33:38,552130af1a0ba007658b49be
TRUE,TRUE,TRUE,2015-04-25,22:31:13,5500b6e3cb6da17f828b4c25
TRUE,TRUE,TRUE,2015-04-27,19:06:04,54f35b121c0ba0db3b8b4618
TRUE,TRUE,FALSE,2015-04-06,14:56:35,54f78358180ba087248b4a79
TRUE,TRUE,TRUE,2015-04-26,18:36:39,552d95e21a0ba0a9478b4a8b
TRUE,FALSE,FALSE,2015-04-06,14:59:58,54f37d7ec86da1d8188b4a5c
FALSE,TRUE,TRUE,2015-04-06,7:25:39,550ecdddc76da1643a8b47e0
TRUE,TRUE,FALSE,2015-04-06,2:00:19,54f3e97de86da1827e8b4dcb
TRUE,TRUE,FALSE,2015-04-06,15:48:18,54f44cdb1b0ba0d1088b4ea9
TRUE,FALSE,FALSE,2015-04-05,22:56:58,55155d78190ba01a468b4dfb
TRUE,TRUE,TRUE,2015-04-26,18:51:36,54f47a280b6ea170788b4bfd
TRUE,FALSE,FALSE,2015-04-19,6:31:58,5522b1d91b0ba090698b4c32
TRUE,FALSE,FALSE,2015-04-06,14:57:23,55207d39170ba0aa578b46b9
TRUE,FALSE,FALSE,2015-04-26,11:48:20,552bd7c0c56da1c7368b4e38
FALSE,TRUE,FALSE,2015-04-06,16:06:14,55228b19c56da18b268b4861
FALSE,TRUE,FALSE,2015-04-06,15:00:14,54f4abd0066ea174698b4e8e
TRUE,TRUE,FALSE,2015-04-07,17:24:47,54f4b2000b6ea1305e8b46ed
TRUE,TRUE,TRUE,2015-04-06,16:10:55,55146ba90b6ea159968b45f4
TRUE,TRUE,FALSE,2015-04-06,12:09:26,54f4c019c96da177618b4df1
TRUE,TRUE,FALSE,2015-04-06,15:27:03,54fa278d170ba04b738b4b77
TRUE,TRUE,TRUE,2015-04-08,10:34:10,5521839f180ba02c438b4ed1
FALSE,FALSE,FALSE,2015-04-06,15:59:22,54f4ce83066ea118438b45fd
FALSE,TRUE,FALSE,2015-04-06,14:57:15,5504d8581c0ba01f408b4c97
TRUE,TRUE,TRUE,2015-04-08,14:40:11,54f63f440b6ea123538b49f5
FALSE,TRUE,FALSE,2015-04-06,14:53:27,55214d58ea6da1c4518b45cc
TRUE,TRUE,TRUE,2015-04-07,12:20:31,54f83bcbc86da129788b4a71
TRUE,FALSE,FALSE,2015-04-06,14:52:21,551672fdc86da1460d8b4689
FALSE,FALSE,TRUE,2015-04-06,19:29:26,55195afdea6da165378b46b6
FALSE,FALSE,TRUE,2015-04-01,8:59:59,54f5ab66150ba0b8238b4d49
FALSE,TRUE,FALSE,2015-04-24,18:56:15,553a91c2086ea1c99d8b4bc0
FALSE,TRUE,TRUE,2015-04-08,14:44:54,54f60412086ea18c568b45c6
TRUE,FALSE,FALSE,2015-04-06,16:00:17,54f6196fea6da18b988b4ecc
TRUE,TRUE,FALSE,2015-04-06,14:56:43,54f619c41b0ba0d90e8b4920
TRUE,TRUE,FALSE,2015-04-26,11:47:13,552e3b62c76da104458b45b9
FALSE,TRUE,FALSE,2015-04-04,18:47:07,550c64edcb6da182588b498c
FALSE,TRUE,FALSE,2015-04-26,11:21:19,54f711ffe86da1701a8b49f1
FALSE,FALSE,FALSE,2015-04-26,18:53:07,55100f00e66da1a7228b45a9
TRUE,TRUE,TRUE,2015-04-06,15:57:54,551d0d4a190ba085378b495a
FALSE,TRUE,TRUE,2015-04-26,11:45:22,55202c8ac96da1362b8b4658
FALSE,TRUE,FALSE,2015-04-06,12:10:24,54f6dc39160ba0f0608b4927
TRUE,TRUE,FALSE,2015-04-06,14:27:26,54f6e9d2934b701b068b492f
TRUE,TRUE,TRUE,2015-04-06,16:04:34,54f6fe5b160ba0df148b4c38
FALSE,TRUE,FALSE,2015-04-06,15:32:11,54f81d91160ba0161b8b501b
TRUE,TRUE,TRUE,2015-04-06,16:10:50,54fa89e0180ba0bb778b4a60
FALSE,FALSE,TRUE,2015-04-26,11:41:14,55335924170ba002068b4b75
TRUE,FALSE,FALSE,2015-04-07,11:01:49,54f7620ec76da1b6228b479f
TRUE,TRUE,TRUE,2015-04-06,14:30:07,551dcb3c190ba0c60b8b4a82
TRUE,FALSE,FALSE,2015-04-06,16:01:05,54f770c9e86da1aa4a8b4806
TRUE,FALSE,FALSE,2015-04-08,14:30:42,5501c777c96da196158b47b4
TRUE,FALSE,FALSE,2015-04-06,14:51:34,54f796d50a6ea118628b4567
FALSE,FALSE,FALSE,2015-04-06,16:05:04,551ec049096ea1835d8b4578
TRUE,TRUE,TRUE,2015-04-07,12:10:03,54f85f50c86da196838b4e9e
TRUE,TRUE,TRUE,2015-04-27,19:28:34,55229b7acb6da1fe558b45a4
TRUE,TRUE,TRUE,2015-03-30,21:26:13,54f8b62fe86da1fa808b48cc
TRUE,FALSE,FALSE,2015-04-08,14:45:16,550f01caea6da1c76e8b476d
FALSE,FALSE,FALSE,2015-05-01,11:15:11,5506d0cbc66da1fc7c8b4932
FALSE,FALSE,TRUE,2015-04-06,15:55:47,54f8b87acb6da1dd5f8b4de0
TRUE,TRUE,TRUE,2015-04-08,14:37:45,54f9e275150ba00b6e8b4ab2
TRUE,FALSE,FALSE,2015-04-06,13:36:29,54f8c975c86da141228b4a65
FALSE,FALSE,TRUE,2015-04-25,20:52:47,54f8e9ed150ba052738b477f
TRUE,TRUE,TRUE,2015-04-08,10:47:33,55218bde180ba061488b4710
TRUE,TRUE,FALSE,2015-04-26,10:21:37,553628e7086ea1519f8b485d
TRUE,TRUE,TRUE,2015-05-03,9:44:47,54f951d30b6ea1e25d8b463a
FALSE,TRUE,FALSE,2015-04-06,15:57:06,54f95122c46da14b3c8b47a8
TRUE,TRUE,FALSE,2015-04-06,14:54:48,54f9891b180ba0285a8b4751
TRUE,FALSE,FALSE,2015-04-07,21:44:57,551d7e50140ba0bc558b4c20
TRUE,TRUE,TRUE,2015-04-06,16:10:45,55147ea2140ba017098b4943
TRUE,FALSE,FALSE,2015-04-26,12:35:55,553c884e160ba0e51b8b47b9
FALSE,TRUE,TRUE,2015-04-06,14:52:32,551e55e3150ba039108b4c8e
FALSE,FALSE,FALSE,2015-04-06,16:08:23,55225414cb6da19f738b4c2e
TRUE,TRUE,FALSE,2015-04-06,14:23:53,54f9eac6cb6da1be5c8b4f45
TRUE,FALSE,FALSE,2015-04-27,19:43:13,553ba384150ba07d0d8b468c
TRUE,TRUE,TRUE,2015-04-06,10:19:41,54f9f2dc066ea1882a8b47f6
FALSE,TRUE,FALSE,2015-04-02,16:56:49,54faa07e1b0ba0c50f8b4dc8
FALSE,TRUE,FALSE,2015-04-06,16:00:28,5512625be96da1f6348b479a
FALSE,TRUE,FALSE,2015-04-07,11:10:40,551a68dfc76da1f35f8b496f
FALSE,FALSE,TRUE,2015-04-08,11:57:18,55057ce0c56da1785f8b4a4c
FALSE,TRUE,TRUE,2015-04-06,14:52:24,551473a2c76da163088b4b89
TRUE,TRUE,FALSE,2015-04-08,14:44:14,550dea6a1c0ba06f4f8b4cf9
TRUE,FALSE,FALSE,2015-04-06,14:59:36,55186600160ba0125d8b456f
FALSE,TRUE,FALSE,2015-04-06,15:55:59,551db9051c0ba07c488b4ddb
FALSE,FALSE,TRUE,2015-04-05,7:13:49,54fa2f9d086ea1fc418b4a0a
TRUE,TRUE,TRUE,2015-04-06,14:59:44,552283dcc56da179158b4dd0
FALSE,FALSE,TRUE,2015-04-06,15:56:22,54faa819160ba01f3e8b4660
FALSE,FALSE,FALSE,2015-04-26,11:18:02,54fabcdf06eb122c2a8b4924
TRUE,FALSE,FALSE,2015-04-06,15:56:36,550a76b01a0ba0943c8b4f67
TRUE,FALSE,FALSE,2015-04-26,14:58:18,551e69c80b6ea1bb3c8b4ba9
TRUE,TRUE,TRUE,2015-04-08,15:19:42,54facfe61c0ba000398b456d
TRUE,TRUE,FALSE,2015-04-06,10:18:43,55093c69076ea1b8278b48e1
TRUE,FALSE,TRUE,2015-04-06,14:47:12,551c39a81c0ba0444d8b4650
TRUE,FALSE,TRUE,2015-04-26,9:27:08,552c33b6140ba031288b45a9
TRUE,FALSE,FALSE,2015-04-26,9:54:52,5532d0e0096ea106648b4582
FALSE,TRUE,FALSE,2015-04-26,18:53:11,54fb26eb076ea15b528b49ea
TRUE,FALSE,FALSE,2015-04-08,8:30:53,54fcb3781c0ba0e36b8b45db
TRUE,FALSE,FALSE,2015-04-06,20:44:03,54fb421bc86da134768b4854
TRUE,TRUE,TRUE,2015-04-06,16:10:49,54fb40d7160ba0fb218b4fa4
FALSE,TRUE,FALSE,2015-04-06,16:02:58,551d6127c96da1b6558b5007
TRUE,FALSE,FALSE,2015-04-06,16:04:26,54fb543b1b0ba06d308b47ca
TRUE,TRUE,TRUE,2015-04-06,14:29:14,551dafd3e86da1db518b5041
FALSE,TRUE,FALSE,2015-04-08,14:12:03,54fc734c150ba00c028b46d2
TRUE,TRUE,TRUE,2015-04-07,11:12:45,54fb77f3160ba0140b8b4d1e
FALSE,FALSE,TRUE,2015-04-27,19:40:00,54fb82e71a0ba01b648b4988
FALSE,TRUE,FALSE,2015-04-02,13:22:55,550b050a1a0ba0e17a8b4920
TRUE,TRUE,FALSE,2015-04-07,10:24:34,54fb9c520b6ea1cb098b45c4
TRUE,TRUE,TRUE,2015-04-26,14:42:22,54feabf31b0ba0006c8b4a7d
TRUE,FALSE,FALSE,2015-04-06,15:32:18,551197bb150ba00e5b8b4f48
FALSE,FALSE,TRUE,2015-04-08,15:15:42,54fc5b4a190ba09c528b4a75
FALSE,TRUE,FALSE,2015-04-06,14:51:19,54fc812ec56da18e5f8b4886
TRUE,TRUE,FALSE,2015-04-06,16:13:47,54fca8f1190ba083608b4a6a
FALSE,TRUE,FALSE,2015-04-06,16:13:41,551db05bc56da1c1498b4d95
FALSE,FALSE,FALSE,2015-04-06,14:47:20,54fc6df1cc6da137888b4573
TRUE,TRUE,TRUE,2015-04-26,16:31:21,55282e5c076ea17d028b4be6
TRUE,TRUE,TRUE,2015-04-06,14:23:41,55147ed3ea6da162358b4732
TRUE,TRUE,TRUE,2015-04-26,9:25:21,54fc840a086ea1977f8b4d63
TRUE,TRUE,TRUE,2015-04-26,11:51:12,54fd7c5bc76da1c6208b491b
FALSE,FALSE,TRUE,2015-04-05,10:49:44,551699c5c46da1be168b479e
TRUE,TRUE,TRUE,2015-04-06,15:55:46,54fc9af8170ba0bd518b4609
FALSE,TRUE,TRUE,2015-05-02,19:19:39,54fcb79f140ba08d028b47e5
TRUE,FALSE,TRUE,2015-04-06,14:47:22,54fcb4a8170ba0ac118b494a
TRUE,TRUE,FALSE,2015-04-26,11:55:20,553783c9180ba018498b46eb
TRUE,TRUE,TRUE,2015-04-06,14:50:46,54fcb73b076ea114628b4991
FALSE,TRUE,TRUE,2015-04-06,16:10:42,54fcbaf6160ba0da2f8b4707
TRUE,TRUE,TRUE,2015-04-26,4:55:57,55131189c56da1e0068b460e
FALSE,TRUE,FALSE,2015-04-25,19:51:44,553019d6086ea12a6a8b487e
FALSE,TRUE,FALSE,2015-04-08,9:58:31,5504647a066ea1c1398b45f2
FALSE,FALSE,FALSE,2015-04-26,14:09:39,54fcd992994b70356e8b47c1
TRUE,TRUE,FALSE,2015-04-08,10:01:04,551c599bca6da1ed518b469a
TRUE,TRUE,FALSE,2015-04-06,16:20:30,551654801c0ba052768b4697
TRUE,TRUE,TRUE,2015-04-26,18:51:03,553d1b63ee6da1de0e8b524b
FALSE,FALSE,FALSE,2015-04-06,16:19:50,54fd6b96cd6da17c9f8b4578
TRUE,TRUE,TRUE,2015-04-07,10:49:48,54fd79800a6ea1314b8b4d71
TRUE,FALSE,FALSE,2015-04-08,9:58:38,55073d980a6ea1011d8b4c76
FALSE,TRUE,FALSE,2015-04-27,19:42:30,552ebd97190ba0c8168b45ff
FALSE,FALSE,TRUE,2015-04-06,14:28:59,54fde4f4086ea1749c8b497d
TRUE,FALSE,FALSE,2015-04-06,16:16:51,55043b09c46da114458b464b
TRUE,TRUE,FALSE,2015-04-26,13:10:21,54fdf9100a6ea104938b4613
FALSE,TRUE,FALSE,2015-04-06,14:49:22,550e9a45140ba05a7f8b45d4
FALSE,TRUE,TRUE,2015-04-25,22:30:29,54fe037f0a6ea198998b46cf
FALSE,TRUE,FALSE,2015-04-27,19:44:01,55057aa2180ba042218b46f4
FALSE,FALSE,FALSE,2015-04-08,0:34:27,54fe274b954b70bd4c8b4612
TRUE,TRUE,TRUE,2015-04-04,10:54:54,54fe29f41a0ba05f0d8b47c3
TRUE,FALSE,FALSE,2015-04-26,2:21:06,54fe31e1076ea1d8888b488a
TRUE,FALSE,FALSE,2015-04-06,15:57:53,5522442f1c0ba0554d8b4ea3
FALSE,TRUE,FALSE,2015-04-06,16:09:24,5505e50a150ba09b678b4b97
FALSE,FALSE,FALSE,2015-04-06,14:50:58,5517c441cd6da1062c8b456b
FALSE,TRUE,FALSE,2015-04-26,19:01:17,552e88a4c56da1c04d8b4712
FALSE,FALSE,FALSE,2015-04-08,8:54:19,5512ed66c56da177398b4bb1
TRUE,TRUE,TRUE,2015-04-26,9:14:22,552ea298e96da1a66f8b461a
TRUE,TRUE,FALSE,2015-04-14,9:17:54,5509b08d150ba0c51c8b4a95
TRUE,FALSE,FALSE,2015-04-06,14:26:08,54ff43610b6ea138688b46dd
FALSE,TRUE,FALSE,2015-04-06,16:04:20,54ff6ce91b0ba0ff3f8b4668
TRUE,FALSE,FALSE,2015-04-07,12:06:25,55166cc6c96da13c988b45fe
TRUE,TRUE,TRUE,2015-04-19,11:49:37,54ff81fd096ea1f2958b45a4
FALSE,TRUE,TRUE,2015-04-26,9:41:18,5510bca60a6ea134568b47a5
TRUE,TRUE,FALSE,2015-04-06,11:40:41,550444a4140ba0f8158b4583
TRUE,FALSE,FALSE,2015-04-06,14:54:19,550bf4911c0ba002278b4e9a
FALSE,FALSE,FALSE,2015-04-06,16:10:14,5502c46bcd6da10d848b4597
TRUE,TRUE,FALSE,2015-04-06,16:02:03,55009a93160ba0b0398b46fc
TRUE,FALSE,FALSE,2015-04-08,3:54:33,550050d5190ba0821d8b48c4
FALSE,TRUE,FALSE,2015-04-06,14:28:59,55006cf4e96da141028b4606
FALSE,TRUE,FALSE,2015-04-08,13:53:28,550068710a6ea10a548b4aa0
TRUE,FALSE,FALSE,2015-04-06,15:55:25,551843f90a6ea14e868b4580
TRUE,TRUE,TRUE,2015-04-07,11:03:54,550070470a6ea168578b4729
FALSE,TRUE,FALSE,2015-04-06,15:55:47,551e4235066ea13e918b4a97
TRUE,TRUE,TRUE,2015-04-07,12:12:59,55009cb6c46da161568b4761
FALSE,TRUE,FALSE,2015-04-06,14:57:48,55009c2e0b6ea1a75c8b4660
FALSE,FALSE,FALSE,2015-04-06,16:03:00,552031621c0ba0623d8b45f6
TRUE,FALSE,TRUE,2015-04-03,23:18:37,
FALSE,TRUE,FALSE,2015-04-06,14:23:55,5500a2b8e96da1b1558b4bee
TRUE,FALSE,FALSE,2015-04-06,16:03:25,5500a34acb6da1dd5d8b4694
FALSE,TRUE,FALSE,2015-04-06,15:00:09,55200049ca6da1337e8b4aa9
TRUE,TRUE,FALSE,2015-04-06,20:00:11,5500b6f8cb6da1f2828b4e22
TRUE,TRUE,TRUE,2015-04-26,18:53:05,55284e52150ba027688b456c
TRUE,TRUE,FALSE,2015-04-08,10:20:01,5500cef8c86da1a98a8b4be1
TRUE,TRUE,TRUE,2015-04-26,10:23:33,5530f7c6076ea123148b45ab
TRUE,TRUE,FALSE,2015-04-06,16:05:05,552002bbe86da138548b4b83
TRUE,TRUE,TRUE,2015-04-06,16:06:12,5516bc5dc46da17a4c8b4929
TRUE,TRUE,FALSE,2015-04-06,14:23:38,55182acdc46da1107c8b4619
TRUE,TRUE,TRUE,2015-04-06,16:11:52,55015270160ba06c638b4d24
FALSE,FALSE,TRUE,2015-04-06,14:55:42,55033729150ba0fc7a8b48ce
FALSE,TRUE,FALSE,2015-04-06,14:53:37,5501947f086ea1694a8b4934
TRUE,FALSE,FALSE,2015-05-03,9:09:30,5529b3ad150ba0c7368b4ad5
TRUE,TRUE,FALSE,2015-04-06,15:57:14,551f26750b6ea1fa938b4b3b
TRUE,TRUE,TRUE,2015-04-06,16:01:03,550dd5f1c46da1a6128b45c9
TRUE,TRUE,TRUE,2015-04-27,19:39:11,5501c48fc46da185348b4be7
TRUE,TRUE,TRUE,2015-04-06,14:53:48,550d131d190ba086618b45c4
FALSE,TRUE,FALSE,2015-04-06,13:49:21,5501d182c86da11d4b8b47d1
TRUE,FALSE,FALSE,2015-04-25,12:57:58,5501d588066ea1a26a8b47c2
FALSE,FALSE,FALSE,2015-04-08,15:28:44,55033991180ba061078b48b7
TRUE,TRUE,TRUE,2015-04-26,10:28:37,5501f4d5160ba0ca698b48b1
TRUE,FALSE,FALSE,2015-04-06,16:13:43,5521b8a3190ba0bd468b4af4
TRUE,TRUE,TRUE,2015-04-06,15:21:12,55048b470a6ea16c2a8b4d76
TRUE,FALSE,FALSE,2015-04-07,12:08:11,55074a47c86da1863a8b46be
TRUE,FALSE,FALSE,2015-04-08,14:36:26,5501e374190ba0223c8b4e19
TRUE,FALSE,FALSE,2015-04-06,16:10:50,5501e5ce076ea100278b47b3
TRUE,TRUE,FALSE,2015-04-19,8:27:53,5501f664190ba0126f8b46d9
TRUE,TRUE,TRUE,2015-04-06,16:13:38,5501fac31c0ba0854e8b45de
TRUE,FALSE,FALSE,2015-04-06,14:25:55,5502d103e76da184798b4583
FALSE,FALSE,FALSE,2015-04-06,14:24:03,550205accc6da107278b456f
FALSE,FALSE,TRUE,2015-04-08,14:47:55,550201d4c56da1ea4e8b46e1
FALSE,TRUE,FALSE,2015-04-06,15:55:13,5521696ec96da1d52e8b4776
FALSE,FALSE,FALSE,2015-04-26,19:03:07,5533724c170ba012148b50b0
FALSE,FALSE,FALSE,2015-04-07,11:03:38,55021c1bcc6da1b1328b459b
FALSE,FALSE,TRUE,2015-04-26,18:53:25,5523d2681b0ba052198b4683
FALSE,TRUE,FALSE,2015-04-06,14:47:46,55218592150ba0ff798b48e0
TRUE,FALSE,FALSE,2015-04-25,7:21:27,553a49aac66da1ec4a8b4875
FALSE,TRUE,FALSE,2015-04-19,8:23:23,5502eb50ea6da193088b4c7e
TRUE,TRUE,TRUE,2015-04-08,10:55:16,5509e20c160ba0bf2f8b4893
TRUE,FALSE,FALSE,2015-04-06,14:47:26,552187460b6ea1ae408b4fcd
TRUE,FALSE,FALSE,2015-04-07,11:34:28,550300af076ea1ef9f8b4f7b
TRUE,TRUE,TRUE,2015-04-06,16:11:22,551adb5e0a6ea1664b8b47d8
FALSE,FALSE,FALSE,2015-04-07,11:09:38,55031ae11a0ba0c7178b4bb8
FALSE,TRUE,TRUE,2015-04-08,14:08:36,55048ee20a6ea1822e8b4810
FALSE,TRUE,FALSE,2015-04-06,16:11:03,550dd13cc96da1847f8b46d1
TRUE,TRUE,FALSE,2015-04-06,14:26:02,5516cb52ea6da11b8b8b4d14
TRUE,TRUE,FALSE,2015-04-26,11:42:40,550327bd150ba0365e8b49f9
TRUE,TRUE,TRUE,2015-04-26,10:42:32,55032ba9e86da191418b4a04
FALSE,FALSE,TRUE,2015-04-06,16:01:58,55032b2be86da19a418b489b
FALSE,FALSE,TRUE,2015-04-06,14:54:32,55033325c76da1ca368b4c3b
TRUE,FALSE,FALSE,2015-04-06,14:25:34,55035088086ea1406a8b48dd
TRUE,TRUE,TRUE,2015-04-06,14:56:41,5505511ec96da1493d8b4689
FALSE,TRUE,FALSE,2015-04-26,10:33:15,553955a4076ea1e7728b4746
TRUE,TRUE,TRUE,2015-04-06,16:00:16,551c98191b0ba0fb0f8b460c
FALSE,TRUE,FALSE,2015-04-06,16:06:22,55034a51c86da18a528b49bb
FALSE,TRUE,TRUE,2015-04-06,16:03:24,55034e9b140ba0e5138b460c
FALSE,TRUE,FALSE,2015-04-06,16:13:50,5503666c1a0ba0a21f8b4aa2
FALSE,TRUE,TRUE,2015-04-26,12:58:00,55242918c56da1e7338b45fd
TRUE,TRUE,FALSE,2015-04-05,12:46:25,5510c185c46da1872b8b4625
TRUE,FALSE,FALSE,2015-04-06,16:13:47,55187ddf0a6ea1ab528b457d
FALSE,FALSE,TRUE,2015-03-20,16:17:15,55038970553fcbaa39928c92
FALSE,FALSE,TRUE,2015-04-06,16:01:58,5503e2f5ca6da106588b46c3
TRUE,FALSE,FALSE,2015-04-06,15:49:52,5503f595086ea1f8068b4b31
TRUE,TRUE,TRUE,2015-04-06,14:58:18,55043cb5cc6da1df7c8b4593
TRUE,TRUE,TRUE,2015-04-24,17:01:16,5528ed28c96da1c9528b4585
TRUE,TRUE,TRUE,2015-04-06,15:57:52,55042265c76da126338b4768
TRUE,TRUE,TRUE,2015-04-06,16:13:55,5504243f1b0ba0d46b8b490d
TRUE,TRUE,TRUE,2015-04-06,14:29:09,550457a8c56da1c20a8b4819
FALSE,TRUE,FALSE,2015-04-06,14:23:44,5505a327076ea1c96f8b46b3
TRUE,TRUE,TRUE,2015-04-08,11:48:45,55089797c76da18e428b49cf
TRUE,FALSE,FALSE,2015-04-06,14:52:37,55048333190ba007118b4597
TRUE,TRUE,FALSE,2015-04-06,14:25:33,5504748b066ea1c63f8b48cc
TRUE,FALSE,FALSE,2015-04-26,11:51:11,552e95bd160ba0f81f8b473d
FALSE,FALSE,FALSE,2015-04-06,16:11:01,5522a71ec76da1d1668b4df2
TRUE,TRUE,TRUE,2015-04-26,18:51:02,550484800a6ea165288b4660
FALSE,FALSE,TRUE,2015-04-26,10:41:30,552f47b91a0ba02b228b4617
FALSE,FALSE,FALSE,2015-04-06,15:24:26,551edfef096ea195758b456b
TRUE,FALSE,FALSE,2015-04-07,11:33:23,551d1486140ba0b0348b4649
FALSE,TRUE,FALSE,2015-04-06,14:54:44,55112dcd086ea1b9938b4e08
TRUE,TRUE,FALSE,2015-04-26,11:42:10,55049239c86da10c388b46b5
FALSE,TRUE,FALSE,2015-04-07,9:45:17,5504b28c1c0ba0c32f8b47c4
TRUE,FALSE,FALSE,2015-04-06,13:43:50,551f16d91a0ba0c8798b4606
TRUE,FALSE,FALSE,2015-04-06,14:54:48,55222281c76da1cb0a8b4c60
FALSE,TRUE,TRUE,2015-04-24,19:25:24,552e96f60c6ea155478b49cc
TRUE,TRUE,TRUE,2015-04-06,16:02:06,5504f028170ba0384f8b4624
FALSE,TRUE,TRUE,2015-04-07,9:26:20,55050d4c0a6ea1c95f8b461f
TRUE,TRUE,TRUE,2015-04-08,15:16:26,550db47ce86da127918b4897
TRUE,FALSE,FALSE,2015-04-06,15:03:07,552129e5c96da18b6b8b46fc
TRUE,TRUE,TRUE,2015-03-30,20:48:39,
TRUE,TRUE,TRUE,2015-04-06,14:25:44,5505a824ca6da1e7188b4667
TRUE,TRUE,FALSE,2015-04-06,14:28:33,5520f23acd6da150318b4567
TRUE,TRUE,FALSE,2015-04-25,10:30:16,55068f94190ba0e20c8b4a28
TRUE,FALSE,FALSE,2015-04-06,16:02:57,552127a4cb6da199678b4582
FALSE,TRUE,FALSE,2015-04-06,14:57:51,55055c58cb6da1f5898b4811
TRUE,TRUE,TRUE,2015-04-07,7:18:16,5520267c180ba04a2e8b4622
TRUE,TRUE,TRUE,2015-04-06,15:57:11,550561e4180ba0ba778b474d
FALSE,FALSE,FALSE,2015-04-06,14:57:29,55057388190ba0210a8b4df2
FALSE,FALSE,TRUE,2015-04-26,11:20:48,5533abfb180ba0f7108b4d19
FALSE,TRUE,FALSE,2015-04-06,14:31:30,5505a8f7140ba0765c8b45ad
FALSE,TRUE,FALSE,2015-04-06,15:56:58,550583960b6ea1117e8b4578
TRUE,FALSE,FALSE,2015-04-04,18:43:11,55057c090a6ea14f888b4c51
FALSE,TRUE,FALSE,2015-04-06,15:42:12,55057cbe0a6ea1f9888b49d5
TRUE,FALSE,FALSE,2015-04-08,14:43:06,551ae5b6076ea1767f8b4ccd
FALSE,FALSE,FALSE,2015-04-06,16:05:06,550582d9086ea116078b4801
FALSE,FALSE,FALSE,2015-04-06,14:26:09,
TRUE,FALSE,FALSE,2015-03-20,1:29:48,55058995066ea182108b466f
FALSE,TRUE,FALSE,2015-04-08,10:29:15,550590d7ea6da1e38d8b4a61
FALSE,TRUE,FALSE,2015-04-08,11:24:34,5522ab15c76da1ac778b4725
TRUE,FALSE,FALSE,2015-04-06,12:23:40,5521a324c66da1df7f8b45a0
FALSE,FALSE,FALSE,2015-04-06,14:28:39,5505b128096ea16f258b4572
FALSE,FALSE,TRUE,2015-04-08,15:13:56,550b33e1c66da1a64f8b4ed9
TRUE,FALSE,FALSE,2015-04-26,13:18:44,551ade12086ea14a2a8b4b1a
TRUE,FALSE,FALSE,2015-04-08,10:42:45,5505c0f0c76da1aa618b4a05
FALSE,TRUE,TRUE,2015-04-06,16:18:57,55081fce160ba0066e8b45a1
TRUE,TRUE,FALSE,2015-04-08,14:19:12,5505ddb7066ea164438b45ba
TRUE,FALSE,FALSE,2015-04-06,14:18:21,5505e279e96da11e398b4cc8
FALSE,TRUE,FALSE,2015-04-06,15:03:10,5505daf0c96da1419e8b4aec
TRUE,TRUE,FALSE,2015-04-06,16:05:32,5505dc8cc46da1cd058b4874
FALSE,FALSE,FALSE,2015-04-06,15:01:56,550ca014cd6da14a728b456b
FALSE,TRUE,FALSE,2015-04-06,16:03:06,5505e27e1a0ba021368b4881
TRUE,TRUE,TRUE,2015-04-26,18:51:57,5505e64c140ba000608b45d4
FALSE,FALSE,TRUE,2015-04-06,14:44:30,5505e70c0b6ea1d31b8b45b6
